transactionId,indicator
tx-636-C1326188637-C1097922403,ZeroedOriginBalance
tx-636-C1723552410-C1531239198,FraudTransaction
tx-636-C1723552410-C1531239198,ZeroedOriginBalance
tx-636-C136634417-C209740901,FraudTransaction
tx-636-C136634417-C209740901,ZeroedOriginBalance
tx-636-C988422154-C1638592349,FraudTransaction
tx-636-C988422154-C1638592349,ZeroedOriginBalance
tx-636-C440042528-C1075308511,FraudTransaction
tx-636-C440042528-C1075308511,ZeroedOriginBalance
tx-636-C1137855045-C349558333,FraudTransaction
tx-636-C1137855045-C349558333,ZeroedOriginBalance
tx-636-C1817714534-C1843295387,FraudTransaction
tx-636-C1817714534-C1843295387,ZeroedOriginBalance
tx-636-C131696791-C1282495156,FraudTransaction
tx-636-C131696791-C1282495156,ZeroedOriginBalance
tx-636-C1225529288-C1204122756,FraudTransaction
tx-636-C1225529288-C1204122756,ZeroedOriginBalance
tx-636-C417197262-C1598093158,FraudTransaction
tx-636-C417197262-C1598093158,ZeroedOriginBalance
tx-637-C1367937262-C407576849,FraudTransaction
tx-637-C1367937262-C407576849,ZeroedOriginBalance
tx-637-C1994097574-C1963548176,FraudTransaction
tx-637-C1994097574-C1963548176,ZeroedOriginBalance
tx-637-C2075459960-C515022418,FraudTransaction
tx-637-C2075459960-C515022418,ZeroedOriginBalance
tx-637-C1711336185-C995717060,FraudTransaction
tx-637-C1711336185-C995717060,ZeroedOriginBalance
tx-637-C1685971043-C1679848510,FraudTransaction
tx-637-C1685971043-C1679848510,ZeroedOriginBalance
tx-637-C1975630397-C1563301759,FraudTransaction
tx-637-C1975630397-C1563301759,ZeroedOriginBalance
tx-637-C1198680659-C2025541637,FraudTransaction
tx-637-C1198680659-C2025541637,ZeroedOriginBalance
tx-637-C278640000-C1848818372,FraudTransaction
tx-637-C278640000-C1848818372,ZeroedOriginBalance
tx-637-C196788126-C1000407130,FraudTransaction
tx-637-C196788126-C1000407130,HighAmountTransfer
tx-637-C196788126-C1000407130,ZeroedOriginBalance
tx-637-C2141919864-C1371101627,FraudTransaction
tx-637-C2141919864-C1371101627,HighAmountTransfer
tx-637-C2141919864-C1371101627,ZeroedOriginBalance
tx-637-C1311270979-C1050312634,FraudTransaction
tx-637-C1311270979-C1050312634,ZeroedOriginBalance
tx-637-C172453788-C390359674,FraudTransaction
tx-637-C172453788-C390359674,ZeroedOriginBalance
tx-638-C1604322396-C1515434916,FraudTransaction
tx-638-C1604322396-C1515434916,ZeroedOriginBalance
tx-638-C1587485060-C1268840633,FraudTransaction
tx-638-C1587485060-C1268840633,ZeroedOriginBalance
tx-638-C1081458588-C633958769,FraudTransaction
tx-638-C1081458588-C633958769,ZeroedOriginBalance
tx-638-C146779092-C2005939725,FraudTransaction
tx-638-C146779092-C2005939725,ZeroedOriginBalance
tx-638-C1474481275-C955662088,FraudTransaction
tx-638-C1474481275-C955662088,HighAmountTransfer
tx-638-C1474481275-C955662088,ZeroedOriginBalance
tx-638-C1897380922-C966109219,FraudTransaction
tx-638-C1897380922-C966109219,HighAmountTransfer
tx-638-C1897380922-C966109219,ZeroedOriginBalance
tx-638-C485713115-C1786870760,FraudTransaction
tx-638-C485713115-C1786870760,HighAmountTransfer
tx-638-C485713115-C1786870760,ZeroedOriginBalance
tx-638-C1776782746-C915520756,FraudTransaction
tx-638-C1776782746-C915520756,HighAmountTransfer
tx-638-C1776782746-C915520756,ZeroedOriginBalance
tx-638-C682034633-C650703118,FraudTransaction
tx-638-C682034633-C650703118,ZeroedOriginBalance
tx-638-C1688050315-C406482973,FraudTransaction
tx-638-C1688050315-C406482973,ZeroedOriginBalance
tx-638-C918684226-C1674571647,FraudTransaction
tx-638-C918684226-C1674571647,HighAmountTransfer
tx-638-C918684226-C1674571647,ZeroedOriginBalance
tx-638-C2134692608-C775400277,FraudTransaction
tx-638-C2134692608-C775400277,HighAmountTransfer
tx-638-C2134692608-C775400277,ZeroedOriginBalance
tx-638-C856398760-C776566815,FraudTransaction
tx-638-C856398760-C776566815,ZeroedOriginBalance
tx-638-C103861454-C1002939134,FraudTransaction
tx-638-C103861454-C1002939134,ZeroedOriginBalance
tx-639-C541466200-C1815388266,FraudTransaction
tx-639-C541466200-C1815388266,ZeroedOriginBalance
tx-639-C964390275-C448797974,FraudTransaction
tx-639-C964390275-C448797974,ZeroedOriginBalance
tx-639-C246515037-C1455585247,FraudTransaction
tx-639-C246515037-C1455585247,ZeroedOriginBalance
tx-639-C432374768-C1055938470,FraudTransaction
tx-639-C432374768-C1055938470,ZeroedOriginBalance
tx-639-C1372327870-C608537873,FraudTransaction
tx-639-C1372327870-C608537873,ZeroedOriginBalance
tx-639-C224350249-C1555994470,FraudTransaction
tx-639-C224350249-C1555994470,ZeroedOriginBalance
tx-639-C264677298-C1391038998,FraudTransaction
tx-639-C264677298-C1391038998,ZeroedOriginBalance
tx-639-C975798201-C1514143343,FraudTransaction
tx-639-C975798201-C1514143343,ZeroedOriginBalance
tx-639-C187250365-C1147976411,FraudTransaction
tx-639-C187250365-C1147976411,ZeroedOriginBalance
tx-639-C2080432617-C1212610718,FraudTransaction
tx-639-C2080432617-C1212610718,ZeroedOriginBalance
tx-639-C1187062508-C477677741,FraudTransaction
tx-639-C1187062508-C477677741,ZeroedOriginBalance
tx-639-C929319226-C1153867548,FraudTransaction
tx-639-C929319226-C1153867548,ZeroedOriginBalance
tx-639-C1966738869-C248194392,FraudTransaction
tx-639-C1966738869-C248194392,ZeroedOriginBalance
tx-639-C240039250-C1194562767,FraudTransaction
tx-639-C240039250-C1194562767,ZeroedOriginBalance
tx-640-C1054999314-C2115677481,FraudTransaction
tx-640-C1054999314-C2115677481,ZeroedOriginBalance
tx-640-C1218269262-C559467589,FraudTransaction
tx-640-C1218269262-C559467589,ZeroedOriginBalance
tx-640-C1731441733-C1865669810,FraudTransaction
tx-640-C1731441733-C1865669810,HighAmountTransfer
tx-640-C1731441733-C1865669810,ZeroedOriginBalance
tx-640-C1842845711-C2019281736,FraudTransaction
tx-640-C1842845711-C2019281736,HighAmountTransfer
tx-640-C1842845711-C2019281736,ZeroedOriginBalance
tx-640-C372542470-C1271215958,FraudTransaction
tx-640-C372542470-C1271215958,ZeroedOriginBalance
tx-640-C1758075827-C359739038,FraudTransaction
tx-640-C1758075827-C359739038,ZeroedOriginBalance
tx-640-C1236485428-C1412551637,FraudTransaction
tx-640-C1236485428-C1412551637,ZeroedOriginBalance
tx-640-C981772775-C49776683,FraudTransaction
tx-640-C981772775-C49776683,ZeroedOriginBalance
tx-640-C1365004104-C724484152,FraudTransaction
tx-640-C1365004104-C724484152,ZeroedOriginBalance
tx-640-C1388934597-C1218759117,FraudTransaction
tx-640-C1388934597-C1218759117,ZeroedOriginBalance
tx-640-C92605772-C296814369,FraudTransaction
tx-640-C92605772-C296814369,ZeroedOriginBalance
tx-640-C1092813707-C769266186,FraudTransaction
tx-640-C1092813707-C769266186,ZeroedOriginBalance
tx-640-C723906274-C1934229125,FraudTransaction
tx-640-C723906274-C1934229125,HighAmountTransfer
tx-640-C723906274-C1934229125,ZeroedOriginBalance
tx-640-C1349492818-C831536312,FraudTransaction
tx-640-C1349492818-C831536312,HighAmountTransfer
tx-640-C1349492818-C831536312,ZeroedOriginBalance
tx-641-C764985389-C1105589576,FraudTransaction
tx-641-C764985389-C1105589576,HighAmountTransfer
tx-641-C764985389-C1105589576,ZeroedOriginBalance
tx-641-C821430696-C187106136,FraudTransaction
tx-641-C821430696-C187106136,HighAmountTransfer
tx-641-C821430696-C187106136,ZeroedOriginBalance
tx-641-C25477587-C234682668,FraudTransaction
tx-641-C25477587-C234682668,ZeroedOriginBalance
tx-641-C1938167452-C700621528,FraudTransaction
tx-641-C1938167452-C700621528,ZeroedOriginBalance
tx-641-C615237336-C418577182,FraudTransaction
tx-641-C615237336-C418577182,ZeroedOriginBalance
tx-641-C649566267-C1937119864,FraudTransaction
tx-641-C649566267-C1937119864,ZeroedOriginBalance
tx-641-C18505575-C140141487,FraudTransaction
tx-641-C18505575-C140141487,HighAmountTransfer
tx-641-C18505575-C140141487,ZeroedOriginBalance
tx-641-C1114344238-C1868182822,FraudTransaction
tx-641-C1114344238-C1868182822,HighAmountTransfer
tx-641-C1114344238-C1868182822,ZeroedOriginBalance
tx-641-C948701373-C1700955983,FraudTransaction
tx-641-C948701373-C1700955983,ZeroedOriginBalance
tx-641-C585116119-C275095873,FraudTransaction
tx-641-C585116119-C275095873,ZeroedOriginBalance
tx-642-C858235429-C1542396636,FraudTransaction
tx-642-C858235429-C1542396636,ZeroedOriginBalance
tx-642-C1938184125-C88359761,FraudTransaction
tx-642-C1938184125-C88359761,ZeroedOriginBalance
tx-642-C139028296-C1429403173,FraudTransaction
tx-642-C139028296-C1429403173,ZeroedOriginBalance
tx-642-C1585523750-C1744383627,FraudTransaction
tx-642-C1585523750-C1744383627,ZeroedOriginBalance
tx-642-C1547797101-C1070729572,FraudTransaction
tx-642-C1547797101-C1070729572,ZeroedOriginBalance
tx-642-C460303753-C1656286463,FraudTransaction
tx-642-C460303753-C1656286463,ZeroedOriginBalance
tx-642-C680982592-C1213851559,FraudTransaction
tx-642-C680982592-C1213851559,ZeroedOriginBalance
tx-642-C898755281-C562356670,FraudTransaction
tx-642-C898755281-C562356670,ZeroedOriginBalance
tx-643-C1658683875-C137816170,FraudTransaction
tx-643-C1658683875-C137816170,HighAmountTransfer
tx-643-C1658683875-C137816170,ZeroedOriginBalance
tx-643-C331136549-C447175296,FraudTransaction
tx-643-C331136549-C447175296,HighAmountTransfer
tx-643-C331136549-C447175296,ZeroedOriginBalance
tx-643-C876539224-C1530583472,FraudTransaction
tx-643-C876539224-C1530583472,ZeroedOriginBalance
tx-643-C933301215-C306147226,FraudTransaction
tx-643-C933301215-C306147226,ZeroedOriginBalance
tx-643-C964511313-C2000898325,FraudTransaction
tx-643-C964511313-C2000898325,ZeroedOriginBalance
tx-643-C1338415821-C1852367071,FraudTransaction
tx-643-C1338415821-C1852367071,ZeroedOriginBalance
tx-643-C215087680-C2112991793,FraudTransaction
tx-643-C215087680-C2112991793,ZeroedOriginBalance
tx-643-C856811510-C187881338,FraudTransaction
tx-643-C856811510-C187881338,ZeroedOriginBalance
tx-643-C1619881995-C293156526,FraudTransaction
tx-643-C1619881995-C293156526,ZeroedOriginBalance
tx-643-C459709989-C632646357,FraudTransaction
tx-643-C459709989-C632646357,ZeroedOriginBalance
tx-643-C409367795-C1969995735,FraudTransaction
tx-643-C409367795-C1969995735,ZeroedOriginBalance
tx-643-C611589726-C1052510610,FraudTransaction
tx-643-C611589726-C1052510610,ZeroedOriginBalance
tx-643-C796012531-C848830970,FraudTransaction
tx-643-C796012531-C848830970,HighAmountTransfer
tx-643-C796012531-C848830970,ZeroedOriginBalance
tx-643-C4856718-C488060391,FraudTransaction
tx-643-C4856718-C488060391,HighAmountTransfer
tx-643-C4856718-C488060391,ZeroedOriginBalance
tx-644-C1174372985-C770656459,FraudTransaction
tx-644-C1174372985-C770656459,ZeroedOriginBalance
tx-644-C889625469-C778459251,FraudTransaction
tx-644-C889625469-C778459251,ZeroedOriginBalance
tx-644-C1886391505-C137422698,FraudTransaction
tx-644-C1886391505-C137422698,ZeroedOriginBalance
tx-644-C896934166-C1065611861,FraudTransaction
tx-644-C896934166-C1065611861,ZeroedOriginBalance
tx-644-C2054490083-C469157358,FraudTransaction
tx-644-C2054490083-C469157358,ZeroedOriginBalance
tx-644-C786682293-C995315551,FraudTransaction
tx-644-C786682293-C995315551,ZeroedOriginBalance
tx-644-C594373709-C2071706455,FraudTransaction
tx-644-C594373709-C2071706455,HighAmountTransfer
tx-644-C594373709-C2071706455,ZeroedOriginBalance
tx-644-C694579714-C672316377,FraudTransaction
tx-644-C694579714-C672316377,HighAmountTransfer
tx-644-C694579714-C672316377,ZeroedOriginBalance
tx-644-C461413843-C1733340039,FraudTransaction
tx-644-C461413843-C1733340039,ZeroedOriginBalance
tx-644-C583549280-C1565397957,FraudTransaction
tx-644-C583549280-C1565397957,ZeroedOriginBalance
tx-645-C1925284457-C2048290400,FraudTransaction
tx-645-C1925284457-C2048290400,ZeroedOriginBalance
tx-645-C219928629-C1845454349,FraudTransaction
tx-645-C219928629-C1845454349,ZeroedOriginBalance
tx-645-C799225890-C478771313,FraudTransaction
tx-645-C799225890-C478771313,HighAmountTransfer
tx-645-C276347571-C1823815645,FraudTransaction
tx-645-C276347571-C1823815645,HighAmountTransfer
tx-645-C276347571-C1823815645,ZeroedOriginBalance
tx-645-C1859428383-C1424577358,FraudTransaction
tx-645-C1859428383-C1424577358,HighAmountTransfer
tx-645-C1859428383-C1424577358,ZeroedOriginBalance
tx-645-C1029506944-C1873712086,FraudTransaction
tx-645-C1029506944-C1873712086,HighAmountTransfer
tx-645-C1029506944-C1873712086,ZeroedOriginBalance
tx-645-C193546785-C214988457,FraudTransaction
tx-645-C193546785-C214988457,ZeroedOriginBalance
tx-645-C1592906945-C379003317,FraudTransaction
tx-645-C1592906945-C379003317,ZeroedOriginBalance
tx-645-C367940440-C166648181,FraudTransaction
tx-645-C367940440-C166648181,ZeroedOriginBalance
tx-645-C1079650146-C429196571,FraudTransaction
tx-645-C1079650146-C429196571,ZeroedOriginBalance
tx-646-C695109550-C21214474,FraudTransaction
tx-646-C695109550-C21214474,ZeroedOriginBalance
tx-646-C1541348158-C264230226,FraudTransaction
tx-646-C1541348158-C264230226,ZeroedOriginBalance
tx-646-C1047530413-C665289555,FraudTransaction
tx-646-C1047530413-C665289555,ZeroedOriginBalance
tx-646-C1262709265-C1378862826,FraudTransaction
tx-646-C1262709265-C1378862826,ZeroedOriginBalance
tx-646-C382584608-C1129582294,FraudTransaction
tx-646-C382584608-C1129582294,HighAmountTransfer
tx-646-C896022572-C1741236640,FraudTransaction
tx-646-C896022572-C1741236640,HighAmountTransfer
tx-646-C896022572-C1741236640,ZeroedOriginBalance
tx-646-C192639055-C63453823,FraudTransaction
tx-646-C192639055-C63453823,HighAmountTransfer
tx-646-C192639055-C63453823,ZeroedOriginBalance
tx-646-C1530429651-C188203281,FraudTransaction
tx-646-C1530429651-C188203281,HighAmountTransfer
tx-646-C1530429651-C188203281,ZeroedOriginBalance
tx-646-C590657619-C1971187430,FraudTransaction
tx-646-C590657619-C1971187430,HighAmountTransfer
tx-646-C1474911553-C503835851,FraudTransaction
tx-646-C1474911553-C503835851,HighAmountTransfer
tx-646-C1474911553-C503835851,ZeroedOriginBalance
tx-646-C130070267-C970791522,FraudTransaction
tx-646-C130070267-C970791522,HighAmountTransfer
tx-646-C409047240-C325570373,FraudTransaction
tx-646-C409047240-C325570373,HighAmountTransfer
tx-646-C409047240-C325570373,ZeroedOriginBalance
tx-646-C512841143-C832210168,FraudTransaction
tx-646-C512841143-C832210168,HighAmountTransfer
tx-646-C51318897-C259016801,FraudTransaction
tx-646-C51318897-C259016801,HighAmountTransfer
tx-646-C51318897-C259016801,ZeroedOriginBalance
tx-646-C24775045-C494244936,FraudTransaction
tx-646-C24775045-C494244936,HighAmountTransfer
tx-646-C352927410-C593822721,FraudTransaction
tx-646-C352927410-C593822721,HighAmountTransfer
tx-646-C352927410-C593822721,ZeroedOriginBalance
tx-646-C19004745-C1806199534,FraudTransaction
tx-646-C19004745-C1806199534,HighAmountTransfer
tx-646-C2060908932-C1587892888,FraudTransaction
tx-646-C724693370-C1909486199,FraudTransaction
tx-646-C1997645312-C601248796,FraudTransaction
tx-647-C1809717536-C2035598878,FraudTransaction
tx-647-C1809717536-C2035598878,ZeroedOriginBalance
tx-647-C1010063091-C2139077916,FraudTransaction
tx-647-C1010063091-C2139077916,ZeroedOriginBalance
tx-647-C1995588993-C1782972951,FraudTransaction
tx-647-C1995588993-C1782972951,ZeroedOriginBalance
tx-647-C334503836-C69373122,FraudTransaction
tx-647-C334503836-C69373122,ZeroedOriginBalance
tx-647-C142345179-C1700658534,FraudTransaction
tx-647-C142345179-C1700658534,HighAmountTransfer
tx-647-C142345179-C1700658534,ZeroedOriginBalance
tx-647-C375476201-C1907987459,FraudTransaction
tx-647-C375476201-C1907987459,HighAmountTransfer
tx-647-C375476201-C1907987459,ZeroedOriginBalance
tx-647-C1918619369-C1942317737,FraudTransaction
tx-647-C1918619369-C1942317737,HighAmountTransfer
tx-647-C1918619369-C1942317737,ZeroedOriginBalance
tx-647-C1631859649-C526945673,FraudTransaction
tx-647-C1631859649-C526945673,HighAmountTransfer
tx-647-C1631859649-C526945673,ZeroedOriginBalance
tx-647-C164529897-C1837582167,FraudTransaction
tx-647-C164529897-C1837582167,ZeroedOriginBalance
tx-647-C357338686-C831722456,FraudTransaction
tx-647-C357338686-C831722456,ZeroedOriginBalance
tx-648-C313989858-C969680632,FraudTransaction
tx-648-C313989858-C969680632,ZeroedOriginBalance
tx-648-C1409902854-C1543232665,FraudTransaction
tx-648-C1409902854-C1543232665,ZeroedOriginBalance
tx-648-C174708557-C1964948476,FraudTransaction
tx-648-C174708557-C1964948476,ZeroedOriginBalance
tx-648-C1516959235-C1812639726,FraudTransaction
tx-648-C1516959235-C1812639726,ZeroedOriginBalance
tx-648-C1889568678-C1906681343,FraudTransaction
tx-648-C1889568678-C1906681343,HighAmountTransfer
tx-648-C1889568678-C1906681343,ZeroedOriginBalance
tx-648-C1878954477-C1745741148,FraudTransaction
tx-648-C1878954477-C1745741148,HighAmountTransfer
tx-648-C1878954477-C1745741148,ZeroedOriginBalance
tx-648-C728363232-C2023858069,FraudTransaction
tx-648-C728363232-C2023858069,ZeroedOriginBalance
tx-648-C641646944-C951980885,FraudTransaction
tx-648-C641646944-C951980885,ZeroedOriginBalance
tx-648-C1389887414-C452478400,FraudTransaction
tx-648-C1389887414-C452478400,ZeroedOriginBalance
tx-648-C1228762616-C596041250,FraudTransaction
tx-648-C1228762616-C596041250,ZeroedOriginBalance
tx-648-C766999247-C1200809974,FraudTransaction
tx-648-C766999247-C1200809974,ZeroedOriginBalance
tx-648-C2110950360-C1146126166,FraudTransaction
tx-648-C2110950360-C1146126166,ZeroedOriginBalance
tx-648-C278258075-C28830193,FraudTransaction
tx-648-C278258075-C28830193,HighAmountTransfer
tx-648-C278258075-C28830193,ZeroedOriginBalance
tx-648-C845487324-C1150675695,FraudTransaction
tx-648-C845487324-C1150675695,HighAmountTransfer
tx-648-C845487324-C1150675695,ZeroedOriginBalance
tx-649-C1014484059-C1745685493,FraudTransaction
tx-649-C1014484059-C1745685493,ZeroedOriginBalance
tx-649-C347416384-C636863555,FraudTransaction
tx-649-C347416384-C636863555,ZeroedOriginBalance
tx-649-C1351652548-C1346465513,FraudTransaction
tx-649-C1351652548-C1346465513,ZeroedOriginBalance
tx-649-C607706509-C1138209414,FraudTransaction
tx-649-C607706509-C1138209414,ZeroedOriginBalance
tx-649-C333851574-C1907611858,FraudTransaction
tx-649-C333851574-C1907611858,ZeroedOriginBalance
tx-649-C164247053-C5335612,FraudTransaction
tx-649-C164247053-C5335612,ZeroedOriginBalance
tx-649-C1185407067-C1105743477,FraudTransaction
tx-649-C1185407067-C1105743477,ZeroedOriginBalance
tx-649-C31510434-C1809202550,FraudTransaction
tx-649-C31510434-C1809202550,ZeroedOriginBalance
tx-649-C881360677-C41986446,FraudTransaction
tx-649-C881360677-C41986446,ZeroedOriginBalance
tx-649-C1931992336-C2013008658,FraudTransaction
tx-649-C1931992336-C2013008658,ZeroedOriginBalance
tx-650-C1190439284-C916277817,FraudTransaction
tx-650-C1190439284-C916277817,HighAmountTransfer
tx-650-C1190439284-C916277817,ZeroedOriginBalance
tx-650-C631132881-C354729462,FraudTransaction
tx-650-C631132881-C354729462,HighAmountTransfer
tx-650-C631132881-C354729462,ZeroedOriginBalance
tx-650-C1545632149-C1733725096,FraudTransaction
tx-650-C1545632149-C1733725096,ZeroedOriginBalance
tx-650-C1927136049-C267842927,FraudTransaction
tx-650-C1927136049-C267842927,ZeroedOriginBalance
tx-650-C293694231-C1212401014,FraudTransaction
tx-650-C293694231-C1212401014,ZeroedOriginBalance
tx-650-C1180613420-C1976314551,FraudTransaction
tx-650-C1180613420-C1976314551,ZeroedOriginBalance
tx-650-C435003043-C1552080163,FraudTransaction
tx-650-C435003043-C1552080163,ZeroedOriginBalance
tx-650-C87360228-C1275559183,FraudTransaction
tx-650-C87360228-C1275559183,ZeroedOriginBalance
tx-650-C536221830-C659146767,FraudTransaction
tx-650-C536221830-C659146767,ZeroedOriginBalance
tx-650-C742545295-C1776178192,FraudTransaction
tx-650-C742545295-C1776178192,ZeroedOriginBalance
tx-650-C1504697378-C1780665537,FraudTransaction
tx-650-C1504697378-C1780665537,HighAmountTransfer
tx-650-C1504697378-C1780665537,ZeroedOriginBalance
tx-650-C1956698065-C1464410535,FraudTransaction
tx-650-C1956698065-C1464410535,HighAmountTransfer
tx-650-C1956698065-C1464410535,ZeroedOriginBalance
tx-650-C1539163115-C49597857,FraudTransaction
tx-650-C1539163115-C49597857,ZeroedOriginBalance
tx-650-C1711085884-C1148781766,FraudTransaction
tx-650-C1711085884-C1148781766,ZeroedOriginBalance
tx-650-C1711085884-C1148781766,RepeatedFraudDestination
tx-650-C1117030253-C1682998072,FraudTransaction
tx-650-C1117030253-C1682998072,ZeroedOriginBalance
tx-650-C821616305-C1559145787,FraudTransaction
tx-650-C821616305-C1559145787,ZeroedOriginBalance
tx-651-C527353912-C99611102,FraudTransaction
tx-651-C527353912-C99611102,ZeroedOriginBalance
tx-651-C1641644327-C1447531864,FraudTransaction
tx-651-C1641644327-C1447531864,ZeroedOriginBalance
tx-651-C135132555-C409217818,FraudTransaction
tx-651-C135132555-C409217818,HighAmountTransfer
tx-651-C135132555-C409217818,ZeroedOriginBalance
tx-651-C1884318665-C687662145,FraudTransaction
tx-651-C1884318665-C687662145,HighAmountTransfer
tx-651-C1884318665-C687662145,ZeroedOriginBalance
tx-651-C429282035-C1318460385,FraudTransaction
tx-651-C429282035-C1318460385,HighAmountTransfer
tx-651-C429282035-C1318460385,ZeroedOriginBalance
tx-651-C887830623-C1319987164,FraudTransaction
tx-651-C887830623-C1319987164,HighAmountTransfer
tx-651-C887830623-C1319987164,ZeroedOriginBalance
tx-651-C554735206-C1403855588,FraudTransaction
tx-651-C554735206-C1403855588,ZeroedOriginBalance
tx-651-C917298078-C979963361,FraudTransaction
tx-651-C917298078-C979963361,ZeroedOriginBalance
tx-651-C504273308-C1723740840,FraudTransaction
tx-651-C504273308-C1723740840,ZeroedOriginBalance
tx-651-C1340594574-C1088639142,FraudTransaction
tx-651-C1340594574-C1088639142,ZeroedOriginBalance
tx-652-C1580037772-C1784796594,FraudTransaction
tx-652-C1580037772-C1784796594,ZeroedOriginBalance
tx-652-C1357888616-C1949432790,FraudTransaction
tx-652-C1357888616-C1949432790,ZeroedOriginBalance
tx-652-C1683729969-C557033420,FraudTransaction
tx-652-C1683729969-C557033420,HighAmountTransfer
tx-652-C1683729969-C557033420,ZeroedOriginBalance
tx-652-C1312139303-C1072804612,FraudTransaction
tx-652-C1312139303-C1072804612,HighAmountTransfer
tx-652-C1312139303-C1072804612,ZeroedOriginBalance
tx-652-C2073636475-C1794713001,FraudTransaction
tx-652-C2073636475-C1794713001,ZeroedOriginBalance
tx-652-C1454952860-C71447859,FraudTransaction
tx-652-C1454952860-C71447859,ZeroedOriginBalance
tx-652-C1873532764-C205442516,FraudTransaction
tx-652-C1873532764-C205442516,ZeroedOriginBalance
tx-652-C205274654-C1586846066,FraudTransaction
tx-652-C205274654-C1586846066,ZeroedOriginBalance
tx-652-C1046754068-C254188443,FraudTransaction
tx-652-C1046754068-C254188443,ZeroedOriginBalance
tx-652-C784347509-C1769542876,FraudTransaction
tx-652-C784347509-C1769542876,ZeroedOriginBalance
tx-652-C534774470-C304432488,FraudTransaction
tx-652-C534774470-C304432488,HighAmountTransfer
tx-652-C534774470-C304432488,ZeroedOriginBalance
tx-652-C1916867562-C499193602,FraudTransaction
tx-652-C1916867562-C499193602,HighAmountTransfer
tx-652-C1916867562-C499193602,ZeroedOriginBalance
tx-652-C1839358501-C1153377397,FraudTransaction
tx-652-C1839358501-C1153377397,ZeroedOriginBalance
tx-652-C1111928189-C909134894,FraudTransaction
tx-652-C1111928189-C909134894,ZeroedOriginBalance
tx-653-C1563386305-C2099892089,FraudTransaction
tx-653-C1563386305-C2099892089,ZeroedOriginBalance
tx-653-C655091661-C1527942932,FraudTransaction
tx-653-C655091661-C1527942932,ZeroedOriginBalance
tx-653-C1497766467-C543477940,FraudTransaction
tx-653-C1497766467-C543477940,ZeroedOriginBalance
tx-653-C773613907-C1518370196,FraudTransaction
tx-653-C773613907-C1518370196,ZeroedOriginBalance
tx-653-C144389176-C631598380,FraudTransaction
tx-653-C144389176-C631598380,ZeroedOriginBalance
tx-653-C1893109609-C1681867891,FraudTransaction
tx-653-C1893109609-C1681867891,ZeroedOriginBalance
tx-653-C652500321-C430642994,FraudTransaction
tx-653-C652500321-C430642994,ZeroedOriginBalance
tx-653-C2106574163-C408852113,FraudTransaction
tx-653-C2106574163-C408852113,ZeroedOriginBalance
tx-654-C1730244452-C1093803514,FraudTransaction
tx-654-C1730244452-C1093803514,ZeroedOriginBalance
tx-654-C356205172-C1034144865,FraudTransaction
tx-654-C356205172-C1034144865,ZeroedOriginBalance
tx-654-C296753895-C254269192,FraudTransaction
tx-654-C296753895-C254269192,HighAmountTransfer
tx-654-C296753895-C254269192,ZeroedOriginBalance
tx-654-C303493343-C1404739013,FraudTransaction
tx-654-C303493343-C1404739013,HighAmountTransfer
tx-654-C303493343-C1404739013,ZeroedOriginBalance
tx-654-C2116089782-C1859562706,FraudTransaction
tx-654-C2116089782-C1859562706,ZeroedOriginBalance
tx-654-C835134180-C57292104,FraudTransaction
tx-654-C835134180-C57292104,ZeroedOriginBalance
tx-654-C12780702-C548495641,FraudTransaction
tx-654-C12780702-C548495641,ZeroedOriginBalance
tx-654-C857672087-C1387515555,FraudTransaction
tx-654-C857672087-C1387515555,ZeroedOriginBalance
tx-655-C1000036340-C1958275811,FraudTransaction
tx-655-C1000036340-C1958275811,ZeroedOriginBalance
tx-655-C1465089227-C1608668742,FraudTransaction
tx-655-C1465089227-C1608668742,ZeroedOriginBalance
tx-655-C454963917-C1328313675,FraudTransaction
tx-655-C454963917-C1328313675,ZeroedOriginBalance
tx-655-C959463249-C854630819,FraudTransaction
tx-655-C959463249-C854630819,ZeroedOriginBalance
tx-656-C1608445918-C797035468,FraudTransaction
tx-656-C1608445918-C797035468,ZeroedOriginBalance
tx-656-C68542606-C1411993803,FraudTransaction
tx-656-C68542606-C1411993803,ZeroedOriginBalance
tx-656-C70903191-C1341550882,FraudTransaction
tx-656-C70903191-C1341550882,ZeroedOriginBalance
tx-656-C379668471-C1699960133,FraudTransaction
tx-656-C379668471-C1699960133,ZeroedOriginBalance
tx-656-C817947790-C1736479998,FraudTransaction
tx-656-C817947790-C1736479998,ZeroedOriginBalance
tx-656-C1974514643-C474804465,FraudTransaction
tx-656-C1974514643-C474804465,ZeroedOriginBalance
tx-656-C554608123-C532377290,FraudTransaction
tx-656-C554608123-C532377290,HighAmountTransfer
tx-656-C554608123-C532377290,ZeroedOriginBalance
tx-656-C1372628002-C1058427074,FraudTransaction
tx-656-C1372628002-C1058427074,HighAmountTransfer
tx-656-C1372628002-C1058427074,ZeroedOriginBalance
tx-656-C904749186-C1046618860,FraudTransaction
tx-656-C904749186-C1046618860,ZeroedOriginBalance
tx-656-C38948739-C533828275,FraudTransaction
tx-656-C38948739-C533828275,ZeroedOriginBalance
tx-656-C307234825-C949239257,FraudTransaction
tx-656-C307234825-C949239257,ZeroedOriginBalance
tx-656-C2014517092-C1002952732,FraudTransaction
tx-656-C2014517092-C1002952732,ZeroedOriginBalance
tx-656-C579843849-C1006401921,FraudTransaction
