transactionId,step,type,amount,origin,oldBalanceOrigin,newBalanceOrigin,destination,oldBalanceDestination,newBalanceDestination,isFraud,isFlaggedFraud,fraudLabel,riskText
tx-671-C917414431-C1082139865,671,TRANSFER,3441041.46,C917414431,3441041.46,3441041.46,C1082139865,0.00,0.00,true,true,Fraud,Fraudulent TRANSFER transaction for 3441041.46 from C917414431 to C1082139865. flagged by rule
tx-671-C1960007029-C459118517,671,CASH_OUT,0.00,C1960007029,0.00,0.00,C459118517,27938.72,27938.72,true,false,Fraud,Fraudulent CASH_OUT transaction for 0.00 from C1960007029 to C459118517.
tx-671-C1590661770-C1045739215,671,TRANSFER,61505.06,C1590661770,61505.06,0.00,C1045739215,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 61505.06 from C1590661770 to C1045739215. origin balance zeroed
tx-671-C1939346378-C551669162,671,CASH_OUT,61505.06,C1939346378,61505.06,0.00,C551669162,287479.07,348984.13,true,false,Fraud,Fraudulent CASH_OUT transaction for 61505.06 from C1939346378 to C551669162. origin balance zeroed
tx-672-C426878281-C1596412871,672,TRANSFER,7218629.01,C426878281,7218629.01,0.00,C1596412871,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 7218629.01 from C426878281 to C1596412871. origin balance zeroed
tx-672-C578564110-C903355474,672,CASH_OUT,7218629.01,C578564110,7218629.01,0.00,C903355474,0.00,7218629.01,true,false,Fraud,Fraudulent CASH_OUT transaction for 7218629.01 from C578564110 to C903355474. origin balance zeroed
tx-672-C899485739-C1469356710,672,TRANSFER,21332.46,C899485739,21332.46,0.00,C1469356710,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 21332.46 from C899485739 to C1469356710. origin balance zeroed
tx-672-C770584215-C1804557004,672,CASH_OUT,21332.46,C770584215,21332.46,0.00,C1804557004,0.00,21332.46,true,false,Fraud,Fraudulent CASH_OUT transaction for 21332.46 from C770584215 to C1804557004. origin balance zeroed
tx-672-C2036720607-C2048695496,672,TRANSFER,330756.72,C2036720607,330756.72,0.00,C2048695496,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 330756.72 from C2036720607 to C2048695496. origin balance zeroed
tx-672-C550919269-C2020707965,672,CASH_OUT,330756.72,C550919269,330756.72,0.00,C2020707965,251495.10,582251.83,true,false,Fraud,Fraudulent CASH_OUT transaction for 330756.72 from C550919269 to C2020707965. origin balance zeroed
tx-672-C1526831204-C801426364,672,TRANSFER,234787.38,C1526831204,234787.38,0.00,C801426364,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 234787.38 from C1526831204 to C801426364. origin balance zeroed
tx-672-C1169480265-C971747448,672,CASH_OUT,234787.38,C1169480265,234787.38,0.00,C971747448,3932349.43,4167136.82,true,false,Fraud,Fraudulent CASH_OUT transaction for 234787.38 from C1169480265 to C971747448. origin balance zeroed
tx-673-C1113510889-C1359285806,673,TRANSFER,73053.41,C1113510889,73053.41,0.00,C1359285806,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 73053.41 from C1113510889 to C1359285806. origin balance zeroed
tx-673-C950160827-C1254045006,673,CASH_OUT,73053.41,C950160827,73053.41,0.00,C1254045006,811041.41,884094.82,true,false,Fraud,Fraudulent CASH_OUT transaction for 73053.41 from C950160827 to C1254045006. origin balance zeroed
tx-673-C7692150-C402300594,673,TRANSFER,897875.35,C7692150,897875.35,0.00,C402300594,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 897875.35 from C7692150 to C402300594. origin balance zeroed
tx-673-C1479974036-C1078117334,673,CASH_OUT,897875.35,C1479974036,897875.35,0.00,C1078117334,0.00,897875.35,true,false,Fraud,Fraudulent CASH_OUT transaction for 897875.35 from C1479974036 to C1078117334. origin balance zeroed
tx-673-C1091119024-C538971825,673,TRANSFER,329055.47,C1091119024,329055.47,0.00,C538971825,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 329055.47 from C1091119024 to C538971825. origin balance zeroed
tx-673-C2044227018-C355168842,673,CASH_OUT,329055.47,C2044227018,329055.47,0.00,C355168842,0.00,329055.47,true,false,Fraud,Fraudulent CASH_OUT transaction for 329055.47 from C2044227018 to C355168842. origin balance zeroed
tx-673-C986606051-C175407589,673,TRANSFER,645104.50,C986606051,645104.50,0.00,C175407589,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 645104.50 from C986606051 to C175407589. origin balance zeroed
tx-673-C649790605-C351734754,673,CASH_OUT,645104.50,C649790605,645104.50,0.00,C351734754,0.00,645104.50,true,false,Fraud,Fraudulent CASH_OUT transaction for 645104.50 from C649790605 to C351734754. origin balance zeroed
tx-673-C779070878-C286939302,673,TRANSFER,145067.24,C779070878,145067.24,0.00,C286939302,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 145067.24 from C779070878 to C286939302. origin balance zeroed
tx-673-C980295084-C1347498132,673,CASH_OUT,145067.24,C980295084,145067.24,0.00,C1347498132,1415212.22,1560279.46,true,false,Fraud,Fraudulent CASH_OUT transaction for 145067.24 from C980295084 to C1347498132. origin balance zeroed
tx-673-C130753302-C1877166581,673,TRANSFER,888905.27,C130753302,888905.27,0.00,C1877166581,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 888905.27 from C130753302 to C1877166581. origin balance zeroed
tx-673-C1419832653-C471935282,673,CASH_OUT,888905.27,C1419832653,888905.27,0.00,C471935282,220392.44,1109297.71,true,false,Fraud,Fraudulent CASH_OUT transaction for 888905.27 from C1419832653 to C471935282. origin balance zeroed
tx-674-C612277580-C1507701948,674,TRANSFER,932922.60,C612277580,932922.60,0.00,C1507701948,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 932922.60 from C612277580 to C1507701948. origin balance zeroed
tx-674-C1600632872-C229575855,674,CASH_OUT,932922.60,C1600632872,932922.60,0.00,C229575855,400110.15,1333032.75,true,false,Fraud,Fraudulent CASH_OUT transaction for 932922.60 from C1600632872 to C229575855. origin balance zeroed
tx-674-C582884877-C2136467775,674,TRANSFER,171651.70,C582884877,171651.70,0.00,C2136467775,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 171651.70 from C582884877 to C2136467775. origin balance zeroed
tx-674-C1811092030-C1174681739,674,CASH_OUT,171651.70,C1811092030,171651.70,0.00,C1174681739,2336193.50,2507845.20,true,false,Fraud,Fraudulent CASH_OUT transaction for 171651.70 from C1811092030 to C1174681739. origin balance zeroed
tx-674-C1001875185-C690110733,674,TRANSFER,3288377.47,C1001875185,3288377.47,0.00,C690110733,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3288377.47 from C1001875185 to C690110733. origin balance zeroed
tx-674-C1509113687-C579531437,674,CASH_OUT,3288377.47,C1509113687,3288377.47,0.00,C579531437,158090.12,3446467.59,true,false,Fraud,Fraudulent CASH_OUT transaction for 3288377.47 from C1509113687 to C579531437. origin balance zeroed
tx-674-C200219666-C2086144828,674,TRANSFER,10000000.00,C200219666,16250438.78,6250438.78,C2086144828,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C200219666 to C2086144828.
tx-674-C2029948339-C120055626,674,CASH_OUT,10000000.00,C2029948339,10000000.00,0.00,C120055626,879169.43,10879169.43,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C2029948339 to C120055626. origin balance zeroed
tx-674-C2029976755-C693212579,674,TRANSFER,6250438.78,C2029976755,6250438.78,0.00,C693212579,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 6250438.78 from C2029976755 to C693212579. origin balance zeroed
tx-674-C951549308-C1717545219,674,CASH_OUT,6250438.78,C951549308,6250438.78,0.00,C1717545219,0.00,6250438.78,true,false,Fraud,Fraudulent CASH_OUT transaction for 6250438.78 from C951549308 to C1717545219. origin balance zeroed
tx-674-C1263270388-C1682837387,674,TRANSFER,306505.03,C1263270388,306505.03,0.00,C1682837387,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 306505.03 from C1263270388 to C1682837387. origin balance zeroed
tx-674-C1205102139-C125162058,674,CASH_OUT,306505.03,C1205102139,306505.03,0.00,C125162058,0.00,306505.03,true,false,Fraud,Fraudulent CASH_OUT transaction for 306505.03 from C1205102139 to C125162058. origin balance zeroed
tx-674-C1212154134-C426812212,674,TRANSFER,64083.54,C1212154134,64083.54,0.00,C426812212,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 64083.54 from C1212154134 to C426812212. origin balance zeroed
tx-674-C1268763135-C1346372466,674,CASH_OUT,64083.54,C1268763135,64083.54,0.00,C1346372466,0.00,64083.54,true,false,Fraud,Fraudulent CASH_OUT transaction for 64083.54 from C1268763135 to C1346372466. origin balance zeroed
tx-675-C587426597-C1630185413,675,TRANSFER,43440.97,C587426597,43440.97,0.00,C1630185413,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 43440.97 from C587426597 to C1630185413. origin balance zeroed
tx-675-C761772957-C2009987911,675,CASH_OUT,43440.97,C761772957,43440.97,0.00,C2009987911,0.00,43440.97,true,false,Fraud,Fraudulent CASH_OUT transaction for 43440.97 from C761772957 to C2009987911. origin balance zeroed
tx-675-C1291955358-C285979005,675,TRANSFER,10000000.00,C1291955358,12772043.90,2772043.90,C285979005,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C1291955358 to C285979005.
tx-675-C392319907-C852706972,675,CASH_OUT,10000000.00,C392319907,10000000.00,0.00,C852706972,759509.55,10759509.55,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C392319907 to C852706972. origin balance zeroed
tx-675-C48717380-C230089691,675,TRANSFER,2772043.90,C48717380,2772043.90,0.00,C230089691,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2772043.90 from C48717380 to C230089691. origin balance zeroed
tx-675-C1162550194-C27397338,675,CASH_OUT,2772043.90,C1162550194,2772043.90,0.00,C27397338,2985997.42,5758041.32,true,false,Fraud,Fraudulent CASH_OUT transaction for 2772043.90 from C1162550194 to C27397338. origin balance zeroed
tx-675-C99498713-C1363621822,675,TRANSFER,1091589.88,C99498713,1091589.88,0.00,C1363621822,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1091589.88 from C99498713 to C1363621822. origin balance zeroed
tx-675-C9735820-C158741308,675,CASH_OUT,1091589.88,C9735820,1091589.88,0.00,C158741308,375880.91,1467470.79,true,false,Fraud,Fraudulent CASH_OUT transaction for 1091589.88 from C9735820 to C158741308. origin balance zeroed
tx-675-C1599964062-C1375613207,675,TRANSFER,950766.15,C1599964062,950766.15,0.00,C1375613207,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 950766.15 from C1599964062 to C1375613207. origin balance zeroed
tx-675-C1344002266-C837820627,675,CASH_OUT,950766.15,C1344002266,950766.15,0.00,C837820627,0.00,950766.15,true,false,Fraud,Fraudulent CASH_OUT transaction for 950766.15 from C1344002266 to C837820627. origin balance zeroed
tx-676-C505663484-C667256614,676,TRANSFER,327773.15,C505663484,327773.15,0.00,C667256614,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 327773.15 from C505663484 to C667256614. origin balance zeroed
tx-676-C1561550785-C1078506798,676,CASH_OUT,327773.15,C1561550785,327773.15,0.00,C1078506798,696949.46,1024722.61,true,false,Fraud,Fraudulent CASH_OUT transaction for 327773.15 from C1561550785 to C1078506798. origin balance zeroed
tx-676-C60690342-C1327214337,676,TRANSFER,5016884.33,C60690342,5016884.33,0.00,C1327214337,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 5016884.33 from C60690342 to C1327214337. origin balance zeroed
tx-676-C1525254623-C1911342883,676,CASH_OUT,5016884.33,C1525254623,5016884.33,0.00,C1911342883,3425450.21,8442334.54,true,false,Fraud,Fraudulent CASH_OUT transaction for 5016884.33 from C1525254623 to C1911342883. origin balance zeroed
tx-676-C1521869137-C377406581,676,TRANSFER,3542716.02,C1521869137,3542716.02,0.00,C377406581,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3542716.02 from C1521869137 to C377406581. origin balance zeroed
tx-676-C488587409-C1867928839,676,CASH_OUT,3542716.02,C488587409,3542716.02,0.00,C1867928839,4746.62,3547462.65,true,false,Fraud,Fraudulent CASH_OUT transaction for 3542716.02 from C488587409 to C1867928839. origin balance zeroed
tx-676-C1854902187-C920320326,676,TRANSFER,171572.06,C1854902187,171572.06,0.00,C920320326,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 171572.06 from C1854902187 to C920320326. origin balance zeroed
tx-676-C2025735380-C1904581587,676,CASH_OUT,171572.06,C2025735380,171572.06,0.00,C1904581587,478287.66,649859.72,true,false,Fraud,Fraudulent CASH_OUT transaction for 171572.06 from C2025735380 to C1904581587. origin balance zeroed
tx-677-C1709472240-C225746427,677,TRANSFER,10000000.00,C1709472240,19295454.24,9295454.24,C225746427,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C1709472240 to C225746427.
tx-677-C1896858408-C952858643,677,CASH_OUT,10000000.00,C1896858408,10000000.00,0.00,C952858643,1622330.57,11622330.57,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C1896858408 to C952858643. origin balance zeroed
tx-677-C1216463302-C1920599052,677,TRANSFER,9295454.24,C1216463302,9295454.24,0.00,C1920599052,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 9295454.24 from C1216463302 to C1920599052. origin balance zeroed
tx-677-C918631268-C1985219083,677,CASH_OUT,9295454.24,C918631268,9295454.24,0.00,C1985219083,486305.42,9781759.67,true,false,Fraud,Fraudulent CASH_OUT transaction for 9295454.24 from C918631268 to C1985219083. origin balance zeroed
tx-677-C1890383797-C1224355851,677,TRANSFER,1600721.32,C1890383797,1600721.32,0.00,C1224355851,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1600721.32 from C1890383797 to C1224355851. origin balance zeroed
tx-677-C2142600203-C1363796559,677,CASH_OUT,1600721.32,C2142600203,1600721.32,0.00,C1363796559,0.00,1600721.32,true,false,Fraud,Fraudulent CASH_OUT transaction for 1600721.32 from C2142600203 to C1363796559. origin balance zeroed
tx-677-C964435402-C9599628,677,TRANSFER,1136374.62,C964435402,1136374.62,0.00,C9599628,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1136374.62 from C964435402 to C9599628. origin balance zeroed
tx-677-C110707602-C348031801,677,CASH_OUT,1136374.62,C110707602,1136374.62,0.00,C348031801,820273.26,1956647.88,true,false,Fraud,Fraudulent CASH_OUT transaction for 1136374.62 from C110707602 to C348031801. origin balance zeroed
tx-678-C287247787-C310163426,678,TRANSFER,1536733.52,C287247787,1536733.52,0.00,C310163426,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1536733.52 from C287247787 to C310163426. origin balance zeroed
tx-678-C1159622311-C175494293,678,CASH_OUT,1536733.52,C1159622311,1536733.52,0.00,C175494293,244150.15,1780883.67,true,false,Fraud,Fraudulent CASH_OUT transaction for 1536733.52 from C1159622311 to C175494293. origin balance zeroed
tx-678-C483764611-C1709387951,678,TRANSFER,194876.96,C483764611,194876.96,0.00,C1709387951,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 194876.96 from C483764611 to C1709387951. origin balance zeroed
tx-678-C1352461400-C1257290689,678,CASH_OUT,194876.96,C1352461400,194876.96,0.00,C1257290689,148344.11,343221.07,true,false,Fraud,Fraudulent CASH_OUT transaction for 194876.96 from C1352461400 to C1257290689. origin balance zeroed
tx-678-C965198261-C636887341,678,TRANSFER,749316.70,C965198261,749316.70,0.00,C636887341,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 749316.70 from C965198261 to C636887341. origin balance zeroed
tx-678-C266009460-C979680839,678,CASH_OUT,749316.70,C266009460,749316.70,0.00,C979680839,129235.97,878552.67,true,false,Fraud,Fraudulent CASH_OUT transaction for 749316.70 from C266009460 to C979680839. origin balance zeroed
tx-679-C1168831022-C266215740,679,TRANSFER,403274.41,C1168831022,403274.41,0.00,C266215740,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 403274.41 from C1168831022 to C266215740. origin balance zeroed
tx-679-C1311838083-C13335239,679,CASH_OUT,403274.41,C1311838083,403274.41,0.00,C13335239,0.00,403274.41,true,false,Fraud,Fraudulent CASH_OUT transaction for 403274.41 from C1311838083 to C13335239. origin balance zeroed
tx-679-C604057194-C1016011422,679,TRANSFER,198383.80,C604057194,198383.80,0.00,C1016011422,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 198383.80 from C604057194 to C1016011422. origin balance zeroed
tx-679-C799430524-C1073905576,679,CASH_OUT,198383.80,C799430524,198383.80,0.00,C1073905576,2367972.08,2566355.88,true,false,Fraud,Fraudulent CASH_OUT transaction for 198383.80 from C799430524 to C1073905576. origin balance zeroed
tx-679-C1921052827-C117597233,679,TRANSFER,3150438.28,C1921052827,3150438.28,0.00,C117597233,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3150438.28 from C1921052827 to C117597233. origin balance zeroed
tx-679-C1100799459-C314198067,679,CASH_OUT,3150438.28,C1100799459,3150438.28,0.00,C314198067,6711.43,3157149.71,true,false,Fraud,Fraudulent CASH_OUT transaction for 3150438.28 from C1100799459 to C314198067. origin balance zeroed
tx-680-C1158825212-C643125420,680,TRANSFER,442460.31,C1158825212,442460.31,0.00,C643125420,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 442460.31 from C1158825212 to C643125420. origin balance zeroed
tx-680-C528702862-C1833040956,680,CASH_OUT,442460.31,C528702862,442460.31,0.00,C1833040956,0.00,442460.31,true,false,Fraud,Fraudulent CASH_OUT transaction for 442460.31 from C528702862 to C1833040956. origin balance zeroed
tx-680-C916162513-C1708739,680,TRANSFER,28399.72,C916162513,28399.72,0.00,C1708739,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 28399.72 from C916162513 to C1708739. origin balance zeroed
tx-680-C1669123566-C1364689982,680,CASH_OUT,28399.72,C1669123566,28399.72,0.00,C1364689982,128264.68,156664.40,true,false,Fraud,Fraudulent CASH_OUT transaction for 28399.72 from C1669123566 to C1364689982. origin balance zeroed
tx-680-C874397913-C528730854,680,TRANSFER,227668.22,C874397913,227668.22,0.00,C528730854,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 227668.22 from C874397913 to C528730854. origin balance zeroed
tx-680-C838079737-C971866524,680,CASH_OUT,227668.22,C838079737,227668.22,0.00,C971866524,53722.04,281390.26,true,false,Fraud,Fraudulent CASH_OUT transaction for 227668.22 from C838079737 to C971866524. origin balance zeroed
tx-680-C1539029017-C546068796,680,TRANSFER,272716.64,C1539029017,272716.64,0.00,C546068796,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 272716.64 from C1539029017 to C546068796. origin balance zeroed
tx-680-C1588399421-C664179089,680,CASH_OUT,272716.64,C1588399421,272716.64,0.00,C664179089,1019542.34,1292258.98,true,false,Fraud,Fraudulent CASH_OUT transaction for 272716.64 from C1588399421 to C664179089. origin balance zeroed
tx-680-C418612921-C1678643281,680,TRANSFER,674541.55,C418612921,674541.55,0.00,C1678643281,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 674541.55 from C418612921 to C1678643281. origin balance zeroed
tx-680-C154212994-C674401902,680,CASH_OUT,674541.55,C154212994,674541.55,0.00,C674401902,13481.42,688022.97,true,false,Fraud,Fraudulent CASH_OUT transaction for 674541.55 from C154212994 to C674401902. origin balance zeroed
tx-680-C256643277-C865759561,680,TRANSFER,1819405.69,C256643277,1819405.69,0.00,C865759561,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1819405.69 from C256643277 to C865759561. origin balance zeroed
tx-680-C960377084-C524632299,680,CASH_OUT,1819405.69,C960377084,1819405.69,0.00,C524632299,7549887.38,9369293.07,true,false,Fraud,Fraudulent CASH_OUT transaction for 1819405.69 from C960377084 to C524632299. origin balance zeroed
tx-680-C1039970092-C476797859,680,TRANSFER,1685692.11,C1039970092,1685692.11,0.00,C476797859,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1685692.11 from C1039970092 to C476797859. origin balance zeroed
tx-680-C1016616731-C1739928353,680,CASH_OUT,1685692.11,C1016616731,1685692.11,0.00,C1739928353,1005757.39,2691449.50,true,false,Fraud,Fraudulent CASH_OUT transaction for 1685692.11 from C1016616731 to C1739928353. origin balance zeroed
tx-680-C1396564541-C129828249,680,TRANSFER,10000000.00,C1396564541,12254417.02,2254417.02,C129828249,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C1396564541 to C129828249.
tx-680-C466387318-C1396306912,680,CASH_OUT,10000000.00,C466387318,10000000.00,0.00,C1396306912,0.00,10000000.00,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C466387318 to C1396306912. origin balance zeroed
tx-680-C1125239020-C986951874,680,TRANSFER,2254417.02,C1125239020,2254417.02,0.00,C986951874,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2254417.02 from C1125239020 to C986951874. origin balance zeroed
tx-680-C1037004570-C2017288249,680,CASH_OUT,2254417.02,C1037004570,2254417.02,0.00,C2017288249,592897.44,2847314.47,true,false,Fraud,Fraudulent CASH_OUT transaction for 2254417.02 from C1037004570 to C2017288249. origin balance zeroed
tx-680-C23027348-C1188014046,680,TRANSFER,10000000.00,C23027348,12651994.10,2651994.10,C1188014046,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C23027348 to C1188014046.
tx-680-C2129111288-C503344531,680,CASH_OUT,10000000.00,C2129111288,10000000.00,0.00,C503344531,128711.99,10128711.99,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C2129111288 to C503344531. origin balance zeroed
tx-680-C863787360-C1968421916,680,TRANSFER,2651994.10,C863787360,2651994.10,0.00,C1968421916,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2651994.10 from C863787360 to C1968421916. origin balance zeroed
tx-680-C1963804586-C621396903,680,CASH_OUT,2651994.10,C1963804586,2651994.10,0.00,C621396903,0.00,2651994.10,true,false,Fraud,Fraudulent CASH_OUT transaction for 2651994.10 from C1963804586 to C621396903. origin balance zeroed
tx-681-C1365547819-C1383531200,681,TRANSFER,807466.16,C1365547819,807466.16,0.00,C1383531200,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 807466.16 from C1365547819 to C1383531200. origin balance zeroed
tx-681-C344825727-C997289329,681,CASH_OUT,807466.16,C344825727,807466.16,0.00,C997289329,103628.07,911094.22,true,false,Fraud,Fraudulent CASH_OUT transaction for 807466.16 from C344825727 to C997289329. origin balance zeroed
tx-681-C2106211047-C1629558772,681,TRANSFER,8104557.88,C2106211047,8104557.88,0.00,C1629558772,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 8104557.88 from C2106211047 to C1629558772. origin balance zeroed
tx-681-C397420710-C1434531714,681,CASH_OUT,8104557.88,C397420710,8104557.88,0.00,C1434531714,0.00,8104557.88,true,false,Fraud,Fraudulent CASH_OUT transaction for 8104557.88 from C397420710 to C1434531714. origin balance zeroed
tx-682-C1613048807-C1093117113,682,TRANSFER,368951.94,C1613048807,368951.94,0.00,C1093117113,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 368951.94 from C1613048807 to C1093117113. origin balance zeroed
tx-682-C2106880723-C626396465,682,CASH_OUT,368951.94,C2106880723,368951.94,0.00,C626396465,19141.57,388093.51,true,false,Fraud,Fraudulent CASH_OUT transaction for 368951.94 from C2106880723 to C626396465. origin balance zeroed
tx-682-C1799298799-C825667044,682,TRANSFER,5271.46,C1799298799,5271.46,0.00,C825667044,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 5271.46 from C1799298799 to C825667044. origin balance zeroed
tx-682-C1642527163-C1423205265,682,CASH_OUT,5271.46,C1642527163,5271.46,0.00,C1423205265,11605234.19,11610505.64,true,false,Fraud,Fraudulent CASH_OUT transaction for 5271.46 from C1642527163 to C1423205265. origin balance zeroed
tx-682-C832155685-C92914584,682,TRANSFER,64557.77,C832155685,64557.77,0.00,C92914584,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 64557.77 from C832155685 to C92914584. origin balance zeroed
tx-682-C1662040818-C906325227,682,CASH_OUT,64557.77,C1662040818,64557.77,0.00,C906325227,9899500.06,9964057.83,true,false,Fraud,Fraudulent CASH_OUT transaction for 64557.77 from C1662040818 to C906325227. origin balance zeroed
tx-683-C2078436803-C653053938,683,TRANSFER,6545346.16,C2078436803,6545346.16,0.00,C653053938,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 6545346.16 from C2078436803 to C653053938. origin balance zeroed
tx-683-C1540810051-C123543768,683,CASH_OUT,6545346.16,C1540810051,6545346.16,0.00,C123543768,272331.73,6817677.89,true,false,Fraud,Fraudulent CASH_OUT transaction for 6545346.16 from C1540810051 to C123543768. origin balance zeroed
tx-683-C2045698445-C117267228,683,TRANSFER,34502.70,C2045698445,34502.70,0.00,C117267228,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 34502.70 from C2045698445 to C117267228. origin balance zeroed
tx-683-C1979899014-C15770449,683,CASH_OUT,34502.70,C1979899014,34502.70,0.00,C15770449,0.00,34502.70,true,false,Fraud,Fraudulent CASH_OUT transaction for 34502.70 from C1979899014 to C15770449. origin balance zeroed
tx-683-C730317157-C343919931,683,TRANSFER,73929.99,C730317157,73929.99,0.00,C343919931,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 73929.99 from C730317157 to C343919931. origin balance zeroed
tx-683-C652139882-C641860418,683,CASH_OUT,73929.99,C652139882,73929.99,0.00,C641860418,1640832.48,1714762.47,true,false,Fraud,Fraudulent CASH_OUT transaction for 73929.99 from C652139882 to C641860418. origin balance zeroed
tx-683-C1834440439-C678733325,683,TRANSFER,93483.23,C1834440439,93483.23,0.00,C678733325,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 93483.23 from C1834440439 to C678733325. origin balance zeroed
tx-683-C1773649560-C2085820540,683,CASH_OUT,93483.23,C1773649560,93483.23,0.00,C2085820540,86882.30,180365.53,true,false,Fraud,Fraudulent CASH_OUT transaction for 93483.23 from C1773649560 to C2085820540. origin balance zeroed
tx-684-C1085553126-C440988194,684,TRANSFER,168303.36,C1085553126,168303.36,0.00,C440988194,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 168303.36 from C1085553126 to C440988194. origin balance zeroed
tx-684-C1470072286-C1698955763,684,CASH_OUT,168303.36,C1470072286,168303.36,0.00,C1698955763,372764.30,541067.66,true,false,Fraud,Fraudulent CASH_OUT transaction for 168303.36 from C1470072286 to C1698955763. origin balance zeroed
tx-684-C590147812-C490830466,684,TRANSFER,1430050.84,C590147812,1430050.84,0.00,C490830466,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1430050.84 from C590147812 to C490830466. origin balance zeroed
tx-684-C874660018-C1640923473,684,CASH_OUT,1430050.84,C874660018,1430050.84,0.00,C1640923473,0.00,1430050.84,true,false,Fraud,Fraudulent CASH_OUT transaction for 1430050.84 from C874660018 to C1640923473. origin balance zeroed
tx-684-C295421144-C2125715094,684,TRANSFER,459.38,C295421144,459.38,0.00,C2125715094,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 459.38 from C295421144 to C2125715094. origin balance zeroed
tx-684-C24326875-C1071787427,684,CASH_OUT,459.38,C24326875,459.38,0.00,C1071787427,277498.02,277957.40,true,false,Fraud,Fraudulent CASH_OUT transaction for 459.38 from C24326875 to C1071787427. origin balance zeroed
